HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	Entrez Gene ID	Ensembl Gene ID	RefSeq IDs	Vega ID	OMIM ID(supplied by OMIM)	UniProt ID(supplied by UniProt)
HGNC:6946	MCM3AP	minichromosome maintenance complex component 3 associated protein	Approved		Map80, KIAA0572, GANP, SAC3	21q22.3	AB005543	8888	ENSG00000160294	NM_003906	OTTHUMG00000090630	603294	O60318
HGNC:6947	MCM4	minichromosome maintenance complex component 4	Approved	CDC21	CDC54, hCdc21, P1-Cdc21, MGC33310	8q12-q13		4173	ENSG00000104738	NM_005914	OTTHUMG00000164205	602638	P33991
HGNC:6948	MCM5	minichromosome maintenance complex component 5	Approved	CDC46		22q13.1-q13.2		4174	ENSG00000100297		OTTHUMG00000150961	602696	P33992
HGNC:6949	MCM6	minichromosome maintenance complex component 6	Approved		Mis5	2q14-q21		4175	ENSG00000076003	NM_005915	OTTHUMG00000131739	601806	Q14566
HGNC:6950	MCM7	minichromosome maintenance complex component 7	Approved	MCM2	CDC47, PPP1R104	7q21.3-q22.1		4176	ENSG00000166508		OTTHUMG00000154671	600592	P33993
HGNC:16147	MCM8	minichromosome maintenance 8 homologous recombination repair factor	Approved	C20orf154	MGC4816, MGC12866, MGC119522, MGC119523, dJ967N21.5, REC	20p12.3	AJ439063	84515	ENSG00000125885	NM_032485	OTTHUMG00000031822	608187	Q9UJA3
HGNC:21484	MCM9	minichromosome maintenance 9 homologous recombination repair factor	Approved	MCMDC1, C6orf61	MGC35304, dJ329L24.3, FLJ20170	6q22.31	BC031658	254394	ENSG00000111877	NM_153255	OTTHUMG00000015468	610098	Q9NXL9
HGNC:18043	MCM10	minichromosome maintenance 10 replication initiation factor	Approved		PRO2249, CNA43, DNA43	10p13	AB042719	55388	ENSG00000065328	NM_182751	OTTHUMG00000017694	609357	Q7L590
HGNC:25782	MCMBP	minichromosome maintenance complex binding protein	Approved	C10orf119	FLJ13081, MCM-BP	10q26.13	BC007219	79892	ENSG00000197771	NM_024834	OTTHUMG00000019159	610909	Q9BTE3
HGNC:26368	MCMDC2	minichromosome maintenance domain containing 2	Approved	C8orf45	FLJ25692	8q13.1	BC034576	157777	ENSG00000178460	NM_173518	OTTHUMG00000157068		Q4G0Z9
HGNC:13356	MCOLN1	mucolipin 1	Approved		TRPML1, ML4, MLIV, MST080, MSTP080, TRPM-L1	19p13.2	AF249319	57192		NM_020533		605248	Q9GZU1
HGNC:13357	MCOLN2	mucolipin 2	Approved		TRPML2, FLJ36691, TRP-ML2	1p22	AK094010	255231	ENSG00000153898	NM_153259	OTTHUMG00000009954	607399	Q8IZK6
HGNC:13358	MCOLN3	mucolipin 3	Approved		TRPML3, FLJ11006, TRP-ML3	1p22.3	AF475085	55283	ENSG00000055732	NM_018298	OTTHUMG00000009955	607400	Q8TDD5
HGNC:6954	MCPH1	microcephalin 1	Approved		FLJ12847, BRIT1	8p23.1	AK022909	79648	ENSG00000147316	NM_024596	OTTHUMG00000163618	607117	Q8NEM0
HGNC:6960	MCRS1	microspherule protein 1	Approved		ICP22BP, MSP58, P78, MCRS2, INO80Q	12q13.12	BC011794	10445		NM_006337		609504	Q96EZ8
HGNC:26183	MCTP1	multiple C2 domains, transmembrane 1	Approved		FLJ22344	5q15		79772	ENSG00000175471	NM_024717	OTTHUMG00000162742	616296	Q6DN14
HGNC:25636	MCTP2	multiple C2 domains, transmembrane 2	Approved		FLJ11175, FLJ33303	15q26.2	AK002037	55784		NM_018349		616297	Q6DN12
HGNC:23357	MCTS1	malignant T cell amplified sequence 1	Approved		MCT-1	Xq24	AB034206	28985	ENSG00000232119	NM_014060	OTTHUMG00000022303	300587	Q9ULC4
HGNC:23526	MCU	mitochondrial calcium uniporter	Approved	C10orf42, CCDC109A	FLJ46135	10q22.2	BC034235	90550	ENSG00000156026	NM_138357	OTTHUMG00000018443	614197	Q8NE86
HGNC:21097	MCUR1	mitochondrial calcium uniporter regulator 1	Approved	C6orf79, CCDC90A	FLJ20958	6p23	BC016850	63933	ENSG00000050393	NM_022102	OTTHUMG00000014279		Q96AQ8
HGNC:21163	MDC1	mediator of DNA-damage checkpoint 1	Approved		NFBD1, KIAA0170, Em:AB023051.5	6p21.3	D79992	9656	ENSG00000137337	NM_014641	OTTHUMG00000031075	607593	Q14676
HGNC:6967	MDFI	MyoD family inhibitor	Approved		I-mfa	6p21	U78313	4188	ENSG00000112559	NM_005586	OTTHUMG00000014681	604971	Q99750
HGNC:28870	MDFIC	MyoD family inhibitor domain containing	Approved		HIC	7q31.1-q31.2	AF054589	29969	ENSG00000135272	NM_199072	OTTHUMG00000023647	614511	Q9P1T7
HGNC:19267	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1	Approved		GPIM, MAMDC3	6p21	AF478693	266727	ENSG00000112139		OTTHUMG00000014626	609626	Q8NFP4
HGNC:19835	MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2	Approved	MAMDC1		14q21.2	AI859192	161357	ENSG00000139915	NM_182830	OTTHUMG00000029429	611128	Q7Z553
HGNC:6970	MDH1	malate dehydrogenase 1, NAD (soluble)	Approved			2p23		4190	ENSG00000014641		OTTHUMG00000129512	154200	P40925
HGNC:17836	MDH1B	malate dehydrogenase 1B, NAD (soluble)	Approved		FLJ25341, RP11-95H11	2q33.3		130752	ENSG00000138400	NM_001039845	OTTHUMG00000132918		Q5I0G3
HGNC:6971	MDH2	malate dehydrogenase 2, NAD (mitochondrial)	Approved			7q11.23		4191	ENSG00000146701		OTTHUMG00000023827	154100	P40926
HGNC:6972	MDK	midkine (neurite growth-promoting factor 2)	Approved	NEGF2	MK, FLJ27379	11p11.2		4192	ENSG00000110492	NM_001012334	OTTHUMG00000150315	162096	P21741
HGNC:29917	MDM1	Mdm1 nuclear protein	Approved			12q15	AF007130	56890		NM_020128		613813	Q8TC05
HGNC:6973	MDM2	MDM2 proto-oncogene, E3 ubiquitin protein ligase	Approved		HDM2, MGC5370	12q13-q14		4193	ENSG00000135679	NM_006880	OTTHUMG00000142827	164785	Q00987
HGNC:6974	MDM4	MDM4, p53 regulator	Approved		MDMX, HDMX	1q32	AF007111	4194	ENSG00000198625	NM_002393	OTTHUMG00000035877	602704	O15151
HGNC:18302	MDN1	midasin AAA ATPase 1	Approved		KIAA0301, Rea1	6q15	AF503925	23195	ENSG00000112159		OTTHUMG00000015213		Q9NU22
HGNC:28781	MDP1	magnesium-dependent phosphatase 1	Approved		MGC5987, FN6Pase	14q12	BC046912	145553	ENSG00000213920	NM_138476	OTTHUMG00000133477		Q86V88
HGNC:29633	MDS2	myelodysplastic syndrome 2 translocation associated	Approved			1p36	AJ310434	259283	ENSG00000197880	NM_148895	OTTHUMG00000002927	607305	Q8NDY4
HGNC:6983	ME1	malic enzyme 1, NADP(+)-dependent, cytosolic	Approved			6q12	X77244	4199	ENSG00000065833		OTTHUMG00000015111	154250	P48163
HGNC:6984	ME2	malic enzyme 2, NAD(+)-dependent, mitochondrial	Approved			18q21	M55905	4200	ENSG00000082212	NM_002396	OTTHUMG00000132694	154270	P23368
HGNC:6985	ME3	malic enzyme 3, NADP(+)-dependent, mitochondrial	Approved			11q14.2	X79440	10873	ENSG00000151376		OTTHUMG00000167217	604626	Q16798
HGNC:6986	MEA1	male-enhanced antigen 1	Approved	MEA		6p21.3-p21.1		4201	ENSG00000124733		OTTHUMG00000014717	143170	Q16626
HGNC:25674	MEAF6	MYST/Esa1-associated factor 6	Approved	C1orf149	NY-SAR-91, FLJ11730, Eaf6, CENP-28	1p35.3-p33	BC016328	64769	ENSG00000163875	NM_022756	OTTHUMG00000004223	611001	Q9HAF1
HGNC:3498	MECOM	MDS1 and EVI1 complex locus	Approved	MDS1, EVI1	MDS1-EVI1, PRDM3	3q26.2	S82592, AF164154	2122	ENSG00000085276	NM_005241, NM_004991	OTTHUMG00000158596	165215	Q03112
HGNC:6990	MECP2	methyl CpG binding protein 2	Approved	RTT, MRX16, MRX79		Xq28	AF158180	4204	ENSG00000169057	NM_004992	OTTHUMG00000024229	300005	P51608
HGNC:19691	MECR	mitochondrial trans-2-enoyl-CoA reductase	Approved		CGI-63, NRBF1, FASN2B	1p35.3		51102	ENSG00000116353	NM_016011	OTTHUMG00000059082	608205	Q9BV79
HGNC:9234	MED1	mediator complex subunit 1	Approved	TRIP2, PPARGBP, PPARBP	PBP, TRAP220, RB18A, DRIP230, CRSP200, CRSP1	17q12	L40366	5469	ENSG00000125686	NM_004774	OTTHUMG00000133216	604311	Q15648
HGNC:17903	MED4	mediator complex subunit 4	Approved	VDRIP	HSPC126, DRIP36, TRAP36	13q14.12	AF161475	29079	ENSG00000136146	NM_014166	OTTHUMG00000016891	605718	Q9NPJ6
HGNC:19970	MED6	mediator complex subunit 6	Approved		NY-REN-28	14q24.1	BC004106	10001	ENSG00000133997	NM_005466	OTTHUMG00000171252	602984	O75586
HGNC:2378	MED7	mediator complex subunit 7	Approved	CRSP9	CRSP33	5q33.3	AF104251	9443	ENSG00000155868	NM_004270	OTTHUMG00000130243	605045	O43513
HGNC:19971	MED8	mediator complex subunit 8	Approved		MGC17544, MGC19641, ARC32	1p34.1	AF521562, BC010543	112950	ENSG00000159479	NM_052877	OTTHUMG00000007421	607956	Q96G25
HGNC:25487	MED9	mediator complex subunit 9	Approved		FLJ10193, MED25	17p11.2	BC000647	55090	ENSG00000141026	NM_018019	OTTHUMG00000059293	609878	Q9NWA0
HGNC:28760	MED10	mediator complex subunit 10	Approved		TRG20, L6, MGC5309, NUT2	5p15.31		84246	ENSG00000133398	NM_032286	OTTHUMG00000161682	612382	Q9BTT4
HGNC:32687	MED11	mediator complex subunit 11	Approved		HSPC296, MGC88387	17p13.2	AF161414	400569		NM_001001683		612383	Q9P086
HGNC:11957	MED12	mediator complex subunit 12	Approved	TNRC11, FGS1	CAGH45, HOPA, OPA1, TRAP230, KIAA0192, OKS	Xq13	U80742	9968	ENSG00000184634	NM_005120	OTTHUMG00000021788	300188	Q93074
HGNC:16050	MED12L	mediator complex subunit 12-like	Approved		KIAA1635, TNRC11L, TRALPUSH, TRALP	3q25.1	AB046855, AF388364	116931	ENSG00000144893	NM_053002	OTTHUMG00000159844	611318	Q86YW9
HGNC:22474	MED13	mediator complex subunit 13	Approved	THRAP1	KIAA0593, TRAP240	17q22-q23	AB011165	9969		NM_005121		603808	Q9UHV7
HGNC:22962	MED13L	mediator complex subunit 13-like	Approved	THRAP2	KIAA1025, TRAP240L	12q24.22	AB028948	23389	ENSG00000123066		OTTHUMG00000169404	608771	Q71F56
HGNC:2370	MED14	mediator complex subunit 14	Approved	CXorf4, CRSP2	EXLM1, CRSP150, TRAP170, RGR1, CSRP	Xp11.4	AB006651	9282	ENSG00000180182	NM_004229	OTTHUMG00000024107	300182	O60244
HGNC:14248	MED15	mediator complex subunit 15	Approved	TNRC7, PCQAP	TIG-1, CAG7A, Arc105	22q11.2	AF056191	51586	ENSG00000099917	NM_015889	OTTHUMG00000150810	607372	Q96RN5
HGNC:17556	MED16	mediator complex subunit 16	Approved	THRAP5	DRIP92, TRAP95	19p13.3	AF121228	10025		NM_005481		604062	Q9Y2X0
HGNC:2375	MED17	mediator complex subunit 17	Approved	CRSP6	CRSP77, TRAP80, DRIP80	11q21	AF104254	9440	ENSG00000042429	NM_004268	OTTHUMG00000167497	603810	Q9NVC6
HGNC:25944	MED18	mediator complex subunit 18	Approved		FLJ20045, p28b	1p35.3	BC002694	54797	ENSG00000130772	NM_017638	OTTHUMG00000003537	612384	Q9BUE0
HGNC:29600	MED19	mediator complex subunit 19	Approved		LCMR1	11q12.1	AY148462	219541	ENSG00000156603	NM_153450	OTTHUMG00000167199	612385	A0JLT2
HGNC:16840	MED20	mediator complex subunit 20	Approved	TRFP	DKFZp586D2223, PRO0213	6p21.1	AF097725	9477	ENSG00000124641	NM_004275	OTTHUMG00000014689	612915	Q9H944
HGNC:11473	MED21	mediator complex subunit 21	Approved	SURB7	SRB7	12p12	U46837	9412		NM_004264		603800	Q13503
HGNC:11477	MED22	mediator complex subunit 22	Approved	SURF5	Med24	9q34.1		6837	ENSG00000148297	NM_133640	OTTHUMG00000020869	185641	Q15528
HGNC:2372	MED23	mediator complex subunit 23	Approved	CRSP3	CRSP130, DRIP130, Sur2	6q22.33-q24.1	AF104255	9439	ENSG00000112282		OTTHUMG00000015565	605042	Q9ULK4
HGNC:22963	MED24	mediator complex subunit 24	Approved	THRAP4, CRSP4	TRAP100, KIAA0130, DRIP100, CRSP100, MED5	17q21.2	AF055995	9862	ENSG00000008838	NM_014815	OTTHUMG00000133329	607000	O75448
HGNC:28845	MED25	mediator complex subunit 25	Approved		ARC92, ACID1, TCBAP0758, DKFZp434K0512	19q13.3	AL136746	81857		NM_030973		610197	Q71SY5
HGNC:2376	MED26	mediator complex subunit 26	Approved	CRSP7	CRSP70	19p13.11	AF104253	9441		NM_004831		605043	O95402
HGNC:2377	MED27	mediator complex subunit 27	Approved	CRSP8	TRAP37, CRSP34, MED3	9q34.13	AF104252	9442	ENSG00000160563	NM_004269	OTTHUMG00000020833	605044	Q6P2C8
HGNC:24628	MED28	mediator complex subunit 28	Approved		EG1, DKFZP434N185, magicin	4p16	AF317678	80306	ENSG00000118579	NM_025205	OTTHUMG00000161980	610311	Q9H204
HGNC:23074	MED29	mediator complex subunit 29	Approved	IXL	DKFZp434H247, MED2	19q13.2	AL137304, AY729650	55588		XM_290829		612914	Q9NX70
HGNC:23032	MED30	mediator complex subunit 30	Approved	THRAP6	TRAP25	8q24.11	AY083305	90390	ENSG00000164758	NM_080651	OTTHUMG00000164920	610237	Q96HR3
HGNC:24260	MED31	mediator complex subunit 31	Approved		CGI-125, Soh1	17p13.1	AF151883	51003	ENSG00000108590	NM_016060	OTTHUMG00000102051		Q9Y3C7
HGNC:25926	MEDAG	mesenteric estrogen-dependent adipogenesis	Approved	C13orf33	FLJ14834, AWMS3, MEDA-4	13q12.3	AB055407	84935	ENSG00000102802	NM_032849	OTTHUMG00000016679		Q5VYS4
HGNC:6993	MEF2A	myocyte enhancer factor 2A	Approved		RSRFC4, RSRFC9	15q26						600660	Q02078
HGNC:6995	MEF2B	myocyte enhancer factor 2B	Approved		RSRFR2	19p13.11	X63380	100271849		NM_005919		600661	Q02080
HGNC:6996	MEF2C	myocyte enhancer factor 2C	Approved			5q14.3	AL833268	4208	ENSG00000081189	NM_002397	OTTHUMG00000162634	600662	Q06413
HGNC:6997	MEF2D	myocyte enhancer factor 2D	Approved			1q12-q23	BC054520	4209	ENSG00000116604	NM_005920	OTTHUMG00000033095	600663	Q14814
HGNC:6998	MEFV	Mediterranean fever	Approved	MEF	FMF, TRIM20	16p13.3	AF018080	4210	ENSG00000103313	NM_000243	OTTHUMG00000129324	608107	O15553
HGNC:3232	MEGF6	multiple EGF-like-domains 6	Approved	EGFL3		1p36.3	AB011539	1953	ENSG00000162591	NM_001409	OTTHUMG00000000611	604266	O75095
HGNC:3233	MEGF8	multiple EGF-like-domains 8	Approved	EGFL4, C19orf49	SBP1, FLJ22365	19q13.2	AB011541	1954	ENSG00000105429	NM_001410	OTTHUMG00000150342	604267	Q7Z7M0
HGNC:3234	MEGF9	multiple EGF-like-domains 9	Approved	EGFL5		9q32-q33.3	AB011542	1955	ENSG00000106780	NM_001080497	OTTHUMG00000021039	604268	Q9H1U4
HGNC:29634	MEGF10	multiple EGF-like-domains 10	Approved		KIAA1780	5q33	AK021631	84466	ENSG00000145794	NM_032446	OTTHUMG00000128984	612453	Q96KG7
HGNC:29635	MEGF11	multiple EGF-like-domains 11	Approved		KIAA1781, DKFZp434L121	15q22.31	AB058677	84465	ENSG00000157890	NM_032445	OTTHUMG00000133175	612454	A6BM72
HGNC:28613	MEI1	meiotic double-stranded break formation protein 1	Approved		MGC40042, SPATA38	22q13.2	AK092934	150365	ENSG00000167077	NM_152513	OTTHUMG00000030083	608797	Q5TIA1
HGNC:43638	MEI4	meiotic double-stranded break formation protein 4	Approved			6q14.1		101928601	ENSG00000269964	NM_001282136	OTTHUMG00000153472		A8MW99
HGNC:23429	MEIG1	meiosis/spermiogenesis associated 1	Approved		bA2K17.3, SPATA39	10p13		644890	ENSG00000197889	XM_927975	OTTHUMG00000017717	614174	Q5JSS6
HGNC:51253	MEIKIN	meiotic kinetochore factor	Approved			5q31.1		728637	ENSG00000239642		OTTHUMG00000059633	616232	A0A087WXM9
HGNC:28569	MEIOB	meiosis specific with OB domains	Approved	C16orf73	MGC35212	16p13.3	BC029829	254528	ENSG00000162039	NM_152764	OTTHUMG00000128683		Q8N635
HGNC:7000	MEIS1	Meis homeobox 1	Approved			2p14		4211	ENSG00000143995	NM_002398	OTTHUMG00000150714	601739	O00470
HGNC:7001	MEIS2	Meis homeobox 2	Approved		MRG1, HsT18361	15q14	AF017418	4212	ENSG00000134138	NM_170677	OTTHUMG00000129781	601740	O14770
HGNC:29537	MEIS3	Meis homeobox 3	Approved		MRG2, DKFZp547H236	19q13.32	BC025404	56917	ENSG00000105419	XM_085929	OTTHUMG00000172280		Q99687
HGNC:16870	MELK	maternal embryonic leucine zipper kinase	Approved		KIAA0175	9p13.1	D79997	9833	ENSG00000165304	NM_014791	OTTHUMG00000019906	607025	Q14680
HGNC:14014	MEMO1	mediator of cell motility 1	Approved	C2orf4	CGI-27, MEMO	2p22-p21	AF132961	51072	ENSG00000162959	NM_015955	OTTHUMG00000128453	611786	Q9Y316
HGNC:7010	MEN1	multiple endocrine neoplasia I	Approved			11q13	U93236		ENSG00000133895		OTTHUMG00000045366	613733	O00255
HGNC:7013	MEOX1	mesenchyme homeobox 1	Approved		MOX1	17q21.31		4222			OTTHUMG00000170513	600147	P50221
HGNC:7014	MEOX2	mesenchyme homeobox 2	Approved	GAX	MOX2	7p22.1-p21.3		4223	ENSG00000106511	NM_005924	OTTHUMG00000152390	600535	P50222
HGNC:7015	MEP1A	meprin A, alpha (PABA peptide hydrolase)	Approved		PPHA	6p12-p11		4224	ENSG00000112818	NM_005588	OTTHUMG00000014790	600388	Q16819
HGNC:7020	MEP1B	meprin A, beta	Approved			18q12.2-q12.3	X81333	4225		NM_005925		600389	Q16820
HGNC:20247	MEPCE	methylphosphate capping enzyme	Approved	BCDIN3	FLJ20257, MePCE	7q22.1	AF264752	56257	ENSG00000146834		OTTHUMG00000155255	611478	Q7L2J0
HGNC:13361	MEPE	matrix extracellular phosphoglycoprotein	Approved			4q21.1	AJ276396	56955	ENSG00000152595		OTTHUMG00000130592	605912	Q9NQ76
HGNC:7027	MERTK	MER proto-oncogene, tyrosine kinase	Approved		mer, RP38, c-Eyk, Tyro12	2q14.1	U08023	10461	ENSG00000153208		OTTHUMG00000131278	604705	Q12866
HGNC:13519	MESDC1	mesoderm development candidate 1	Approved		MGC99595	15q13	AY007810	59274	ENSG00000140406	NM_022566	OTTHUMG00000144185	615466	Q9H1K6
HGNC:13520	MESDC2	mesoderm development candidate 2	Approved		KIAA0081, BOCA, MESD	15q13	D42039	23184		NM_015154		607783	Q14696
HGNC:29658	MESP1	mesoderm posterior bHLH transcription factor 1	Approved		MGC10676, bHLHc5	15q26.1		55897	ENSG00000166823	NM_018670	OTTHUMG00000149810	608689	Q9BRJ9
HGNC:29659	MESP2	mesoderm posterior bHLH transcription factor 2	Approved		SCDO2, bHLHc6	15q26.1		145873		XM_085261		605195	Q0VG99
HGNC:7028	MEST	mesoderm specific transcript	Approved		PEG1	7q32		4232	ENSG00000106484	NM_002402	OTTHUMG00000156661	601029	Q5EB52
HGNC:7029	MET	MET proto-oncogene, receptor tyrosine kinase	Approved		HGFR, RCCP2, DFNB97	7q31	M35073		ENSG00000105976		OTTHUMG00000023299	164860	P08581
HGNC:15789	METAP1	methionyl aminopeptidase 1	Approved		KIAA0094, MetAP1A, MAP1A	4q23	D42084	23173	ENSG00000164024	NM_015143	OTTHUMG00000161231	610151	P53582
HGNC:32583	METAP1D	methionyl aminopeptidase type 1D (mitochondrial)	Approved		MAP1D, Metap1l	2q31.1	AY374142, BC029123	254042	ENSG00000172878	NM_199227	OTTHUMG00000132283	610267	Q6UB28
HGNC:16672	METAP2	methionyl aminopeptidase 2	Approved		MNPEP, p67, MAP2	12q22	U13261	10988	ENSG00000111142	NM_006838	OTTHUMG00000170280	601870	P50579
HGNC:14151	METRN	meteorin, glial cell differentiation regulator	Approved	C16orf23	MGC2601	16p13.3	BC000662	79006	ENSG00000103260	NM_024042	OTTHUMG00000047851	610998	Q9UJH8
HGNC:27584	METRNL	meteorin, glial cell differentiation regulator-like	Approved			17q25.3	AK093748	284207		NM_001004431		616241	Q641Q3
HGNC:7030	METTL1	methyltransferase like 1	Approved	C12orf1	TRM8, TRMT8	12q13	BC000550, BQ651940, Y18643	4234	ENSG00000037897	NM_005371	OTTHUMG00000150143	604466	Q9UBP6
HGNC:25755	METTL2A	methyltransferase like 2A	Approved		FLJ12760, METTL2	17q23.3	AK000991	339175	ENSG00000087995	NM_181725	OTTHUMG00000164527		Q96IZ6
HGNC:18272	METTL2B	methyltransferase like 2B	Approved	METTL2	METL, FLJ11350	7q32.2	AK002212	55798	ENSG00000165055	NM_018396	OTTHUMG00000143738	607846	Q6P1Q9
HGNC:17563	METTL3	methyltransferase like 3	Approved		Spo8, M6A, MT-A70	14q11.1	AF014837	56339	ENSG00000165819	NM_019852	OTTHUMG00000168825	612472	Q86U44
HGNC:24726	METTL4	methyltransferase like 4	Approved		FLJ23017, HsT661	18p11.31		64863	ENSG00000101574	NM_022840	OTTHUMG00000131482		Q8N3J2
HGNC:25006	METTL5	methyltransferase like 5	Approved		HSPC133	2q31.1	AF201938	29081	ENSG00000138382	NM_014168	OTTHUMG00000154117		Q9NRN9
HGNC:28343	METTL6	methyltransferase like 6	Approved		MGC24132	3p25.1	AK057791	131965	ENSG00000206562	NM_152396	OTTHUMG00000156431		Q8TCB7
HGNC:24550	METTL7A	methyltransferase like 7A	Approved		DKFZP586A0522	12q13.12		25840	ENSG00000185432	NM_014033	OTTHUMG00000169484		Q9H8H3
HGNC:28276	METTL7B	methyltransferase like 7B	Approved		MGC17301, ALDI	12q13.2		196410	ENSG00000170439	NM_152637	OTTHUMG00000152665		Q6UX53
HGNC:25856	METTL8	methyltransferase like 8	Approved		FLJ13984, TIP	2q31.1	AK024046	79828	ENSG00000123600	NM_024770	OTTHUMG00000132261	609525	Q9H825
HGNC:24586	METTL9	methyltransferase like 9	Approved		DREV1	16p12.2	NM_016025, AF151839	51108	ENSG00000197006	NM_016025	OTTHUMG00000131584	609388	Q9H1A3
HGNC:33787	METTL10	methyltransferase like 10	Approved	C10orf138	Em:AC068896.3	10q26.13		399818	ENSG00000203791	NM_212554	OTTHUMG00000019217		Q5JPI9
HGNC:31932	METTL11B	methyltransferase like 11B	Approved	C1orf184	HOMT1B	1q24.2	AL445203, CAH72139	149281	ENSG00000203740	NM_001136107	OTTHUMG00000035959		Q5VVY1
HGNC:33113	METTL12	methyltransferase like 12	Approved		U99HG	11q12.3	BC041359	751071	ENSG00000214756	NM_001043229	OTTHUMG00000167545		A8MUP2
HGNC:24248	METTL13	methyltransferase like 13	Approved	KIAA0859	CGI-01	1q24-q25.3	AF132936	51603	ENSG00000010165	NM_014955	OTTHUMG00000034912		Q8N6R0
HGNC:29330	METTL14	methyltransferase like 14	Approved		KIAA1627	4q26	AB046847	57721	ENSG00000145388	NM_020961	OTTHUMG00000161167	616504	Q9HCE5
HGNC:26606	METTL15	methyltransferase like 15	Approved	METT5D1	FLJ33979	11p14.1	AL832668	196074	ENSG00000169519	NM_152636	OTTHUMG00000150448		A6NJ78
HGNC:28484	METTL16	methyltransferase like 16	Approved	METT10D	MGC3329	17p13.3	AK027410	79066	ENSG00000127804	NM_024086			Q86W50
HGNC:19280	METTL17	methyltransferase like 17	Approved	METT11D1	FLJ20859	14q11.2	AK024512	64745	ENSG00000165792	NM_022734	OTTHUMG00000029610	616091	Q9H7H0
HGNC:28793	METTL18	methyltransferase like 18	Approved	C1orf156	MGC9084, AsTP2, HPM1	1q24.2	AL035369	92342	ENSG00000171806	NM_033418	OTTHUMG00000035813	615255	O95568
HGNC:28739	METTL20	methyltransferase like 20	Approved	C12orf72	DKFZp451L235, MGC50559	12p11.21	BC039535	254013	ENSG00000139160	NM_173802		615256	Q8IXQ9
HGNC:30476	METTL21A	methyltransferase like 21A	Approved	FAM119A	LOC151194, HCA557b, HSPA-KMT	2q33.3	AK093812, AF455817	151194	ENSG00000144401	NM_145280	OTTHUMG00000132934	615257	Q8WXB1
HGNC:24936	METTL21B	methyltransferase like 21B	Approved	FAM119B	DKFZP586D0919	12q14.1	AL050100, AF455816	25895	ENSG00000123427	NM_015433	OTTHUMG00000170459	615258	Q96AZ1
HGNC:33717	METTL21C	methyltransferase like 21C	Approved	C13orf39	LOC196541	13q33.1		196541	ENSG00000139780	NM_001010977	OTTHUMG00000017304	615259	Q5VZV1
HGNC:28368	METTL22	methyltransferase like 22	Approved	C16orf68	FLJ12433,MGC2654	16p13.2	AK022495	79091	ENSG00000067365	NM_024109	OTTHUMG00000129694	615261	Q9BUU2
HGNC:26988	METTL23	methyltransferase like 23	Approved	C17orf95	LOC124512	17q25.2		124512	ENSG00000181038	NM_001080510		615262	Q86XA0
HGNC:21566	METTL24	methyltransferase like 24	Approved	C6orf186	dJ71D21.2	6q21		728464	ENSG00000053328	NM_001123364	OTTHUMG00000015359		Q5JXM2
HGNC:26228	METTL25	methyltransferase like 25	Approved	C12orf26	FLJ22789	12q21.31	BC029120	84190	ENSG00000127720	NM_032230	OTTHUMG00000170252		Q8N6Q8
HGNC:33482	MEX3A	mex-3 RNA binding family member A	Approved	RKHD4		1q22	AK024097	92312	ENSG00000254726	NM_001093725	OTTHUMG00000017465	611007	A1L020
HGNC:25297	MEX3B	mex-3 RNA binding family member B	Approved	RKHD3	DKFZp434J0617, RNF195	15q25.1	AK131424	84206	ENSG00000183496	XM_290645	OTTHUMG00000147356	611008	Q6ZN04
HGNC:28040	MEX3C	mex-3 RNA binding family member C	Approved	RKHD2	FLJ38871, RNF194	18q21.1	BC041122	51320	ENSG00000176624	NM_016626	OTTHUMG00000132693	611005	Q5U5Q3
